"gene_symbol"	"is_in_LR_database"	"isLigand"	"isReceptor"	"sum_pseudobulkCellType_expr"	"sum_pseudobulkCellType_expr_threshold"	"sum_pseudobulkCellType_expr_filter"
"DDX18"	FALSE	FALSE	FALSE	132.297746798768	1	TRUE
"DDX19A"	FALSE	FALSE	FALSE	17.8123190747689	1	TRUE
"DDX19B"	FALSE	FALSE	FALSE	19.0317703506229	1	TRUE
"DDX20"	FALSE	FALSE	FALSE	11.9581796472993	1	TRUE
"DDX21"	FALSE	FALSE	FALSE	178.812093882153	1	TRUE
"DDX23"	FALSE	FALSE	FALSE	20.4558463020041	1	TRUE
"DDX24"	FALSE	FALSE	FALSE	106.636293149669	1	TRUE
"DDX27"	FALSE	FALSE	FALSE	50.4435704962401	1	TRUE
"DDX28"	FALSE	FALSE	FALSE	10.4287413039865	1	TRUE
"DDX31"	FALSE	FALSE	FALSE	5.68503812700393	1	TRUE
"DDX39A"	FALSE	FALSE	FALSE	85.7980062241597	1	TRUE
"DDX39B"	FALSE	FALSE	FALSE	29.8146758918921	1	TRUE
"DDX3X"	FALSE	FALSE	FALSE	160.413486166549	1	TRUE
"DDX3Y"	FALSE	FALSE	FALSE	41.6687853720169	1	TRUE
"DDX41"	FALSE	FALSE	FALSE	24.6431211154108	1	TRUE
"DDX42"	FALSE	FALSE	FALSE	36.8156059533272	1	TRUE
"DDX43"	FALSE	FALSE	FALSE	1.11188198342385	1	TRUE
"DDX46"	FALSE	FALSE	FALSE	123.506894189795	1	TRUE
"DDX47"	FALSE	FALSE	FALSE	11.8189994012014	1	TRUE
"DDX49"	FALSE	FALSE	FALSE	23.7338792751579	1	TRUE
"DDX5"	FALSE	FALSE	FALSE	728.59776935676	1	TRUE
"DDX50"	FALSE	FALSE	FALSE	46.5721351515928	1	TRUE
"DDX51"	FALSE	FALSE	FALSE	9.07193776930699	1	TRUE
"DDX52"	FALSE	FALSE	FALSE	43.9996041342447	1	TRUE
"DDX54"	FALSE	FALSE	FALSE	42.0682441789392	1	TRUE
"DDX55"	FALSE	FALSE	FALSE	16.7470436559662	1	TRUE
"DDX56"	FALSE	FALSE	FALSE	19.486002730253	1	TRUE
"DDX58"	FALSE	FALSE	FALSE	9.12586880647784	1	TRUE
"DDX59"	FALSE	FALSE	FALSE	10.9038884986909	1	TRUE
"DDX6"	FALSE	FALSE	FALSE	123.876522795096	1	TRUE
"DDX60"	FALSE	FALSE	FALSE	11.0697128745144	1	TRUE
"DDX60L"	FALSE	FALSE	FALSE	14.7058817933763	1	TRUE
"DEAF1"	FALSE	FALSE	FALSE	11.4116566824686	1	TRUE
"DECR1"	FALSE	FALSE	FALSE	82.7442349708154	1	TRUE
"DECR2"	FALSE	FALSE	FALSE	9.00709991335492	1	TRUE
"DEDD"	FALSE	FALSE	FALSE	11.7170417438271	1	TRUE
"DEDD2"	FALSE	FALSE	FALSE	29.3344904444587	1	TRUE
"DEF6"	FALSE	FALSE	FALSE	24.2744375365347	1	TRUE
"DEF8"	FALSE	FALSE	FALSE	15.584345415753	1	TRUE
"DEFB1"	FALSE	TRUE	FALSE	2.68531634478692	1	TRUE
"DEGS1"	FALSE	FALSE	FALSE	34.3209001241151	1	TRUE
"DEGS2"	FALSE	FALSE	FALSE	1.34316894764281	1	TRUE
"DEK"	FALSE	FALSE	FALSE	320.883142974922	1	TRUE
"DENND1A"	FALSE	FALSE	FALSE	10.9087067131655	1	TRUE
"DENND1B"	FALSE	FALSE	FALSE	30.9956348201868	1	TRUE
"DENND1C"	FALSE	FALSE	FALSE	10.9674250459088	1	TRUE
"DENND2C"	FALSE	FALSE	FALSE	1.04102816389956	1	TRUE
"DENND2D"	FALSE	FALSE	FALSE	11.9906650459839	1	TRUE
"DENND3"	FALSE	FALSE	FALSE	13.4103297887261	1	TRUE
"DENND4A"	FALSE	FALSE	FALSE	32.5002993205972	1	TRUE
"DENND4B"	FALSE	FALSE	FALSE	15.5218079501112	1	TRUE
"DENND4C"	FALSE	FALSE	FALSE	12.3412507344844	1	TRUE
"DENND5A"	FALSE	FALSE	FALSE	13.4904415956919	1	TRUE
"DENND5B"	FALSE	FALSE	FALSE	8.37257406749053	1	TRUE
"DENND6A"	FALSE	FALSE	FALSE	13.0025555341652	1	TRUE
"DENND6B"	FALSE	FALSE	FALSE	8.90269060292994	1	TRUE
"DENR"	FALSE	FALSE	FALSE	77.8059709725237	1	TRUE
"DEPDC1"	FALSE	FALSE	FALSE	20.6693695493058	1	TRUE
"DEPDC1B"	FALSE	FALSE	FALSE	18.3884507613834	1	TRUE
"DEPDC4"	FALSE	FALSE	FALSE	2.44395685139429	1	TRUE
"DEPDC5"	FALSE	FALSE	FALSE	3.74241537090118	1	TRUE
"DEPDC7"	FALSE	FALSE	FALSE	1.58871660027389	1	TRUE
"DEPTOR"	FALSE	FALSE	FALSE	13.8747851033061	1	TRUE
"DERA"	FALSE	FALSE	FALSE	32.8787443960402	1	TRUE
"DERL1"	FALSE	FALSE	FALSE	32.11192647124	1	TRUE
"DERL2"	FALSE	FALSE	FALSE	34.3428548320911	1	TRUE
"DERL3"	FALSE	FALSE	FALSE	50.6549003432838	1	TRUE
"DES"	FALSE	FALSE	FALSE	1.18439835046462	1	TRUE
"DESI1"	FALSE	FALSE	FALSE	16.6523838587203	1	TRUE
"DESI2"	FALSE	FALSE	FALSE	27.2331090608832	1	TRUE
"DET1"	FALSE	FALSE	FALSE	2.95280366026949	1	TRUE
"DEXI"	FALSE	FALSE	FALSE	8.29055800473723	1	TRUE
"DFFA"	FALSE	FALSE	FALSE	20.2097659306152	1	TRUE
"DFFB"	FALSE	FALSE	FALSE	4.23352852741422	1	TRUE
"DGAT1"	FALSE	FALSE	FALSE	6.08068075976888	1	TRUE
"DGAT2"	FALSE	FALSE	FALSE	1.81638733608688	1	TRUE
"DGCR2"	FALSE	FALSE	FALSE	7.54370846212381	1	TRUE
"DGCR6"	FALSE	FALSE	FALSE	3.69113211430052	1	TRUE
"DGCR6L"	FALSE	FALSE	FALSE	56.3484431169337	1	TRUE
"DGCR8"	FALSE	FALSE	FALSE	11.3067731203629	1	TRUE
"DGKA"	FALSE	FALSE	FALSE	15.882598044555	1	TRUE
"DGKD"	FALSE	FALSE	FALSE	22.6959712372312	1	TRUE
"DGKE"	FALSE	FALSE	FALSE	11.7873166894574	1	TRUE
"DGKG"	FALSE	FALSE	FALSE	4.26533478843939	1	TRUE
"DGKH"	FALSE	FALSE	FALSE	7.2662817985195	1	TRUE
"DGKQ"	FALSE	FALSE	FALSE	2.36258463107019	1	TRUE
"DGKZ"	FALSE	FALSE	FALSE	31.6916580769068	1	TRUE
"DGUOK"	FALSE	FALSE	FALSE	84.1264221967291	1	TRUE
"DGUOK-AS1"	FALSE	FALSE	FALSE	4.37414919216911	1	TRUE
"DHCR24"	FALSE	FALSE	FALSE	3.5339449429817	1	TRUE
"DHCR7"	FALSE	FALSE	FALSE	5.51938959814044	1	TRUE
"DHDDS"	FALSE	FALSE	FALSE	8.93194157896439	1	TRUE
"DHFR"	FALSE	FALSE	FALSE	108.78997266653	1	TRUE
"DHODH"	FALSE	FALSE	FALSE	8.49109534468156	1	TRUE
"DHPS"	FALSE	FALSE	FALSE	40.2366688008098	1	TRUE
"DHRS1"	FALSE	FALSE	FALSE	8.09419623299657	1	TRUE
"DHRS11"	FALSE	FALSE	FALSE	5.688334017519	1	TRUE
"DHRS12"	FALSE	FALSE	FALSE	7.16976733458041	1	TRUE
"DHRS13"	FALSE	FALSE	FALSE	21.4675208149151	1	TRUE
"DHRS3"	FALSE	FALSE	FALSE	10.5613816712463	1	TRUE
"DHRS4"	FALSE	FALSE	FALSE	27.5498410763823	1	TRUE
"DHRS4-AS1"	FALSE	FALSE	FALSE	11.509842348527	1	TRUE
"DHRS4L2"	FALSE	FALSE	FALSE	35.2684685208086	1	TRUE
"DHRS7"	FALSE	FALSE	FALSE	69.9611753315912	1	TRUE
"DHRS7B"	FALSE	FALSE	FALSE	11.3539739515231	1	TRUE
"DHRS9"	FALSE	FALSE	FALSE	5.82142847265757	1	TRUE
"DHRSX"	FALSE	FALSE	FALSE	15.2761983445113	1	TRUE
"DHTKD1"	FALSE	FALSE	FALSE	13.2005628591511	1	TRUE
"DHX15"	FALSE	FALSE	FALSE	53.4905709848041	1	TRUE
"DHX16"	FALSE	FALSE	FALSE	14.4342810258591	1	TRUE
"DHX29"	FALSE	FALSE	FALSE	49.3283551060754	1	TRUE
"DHX30"	FALSE	FALSE	FALSE	34.6438599787146	1	TRUE
"DHX32"	FALSE	FALSE	FALSE	12.5195332359479	1	TRUE
"DHX33"	FALSE	FALSE	FALSE	13.3991447545916	1	TRUE
"DHX34"	FALSE	FALSE	FALSE	5.15590723859944	1	TRUE
"DHX35"	FALSE	FALSE	FALSE	5.00327646899926	1	TRUE
"DHX36"	FALSE	FALSE	FALSE	56.9981955162994	1	TRUE
"DHX37"	FALSE	FALSE	FALSE	11.1646659396653	1	TRUE
"DHX38"	FALSE	FALSE	FALSE	18.9610064004179	1	TRUE
"DHX40"	FALSE	FALSE	FALSE	25.4316202753784	1	TRUE
"DHX57"	FALSE	FALSE	FALSE	10.4194572117769	1	TRUE
"DHX58"	FALSE	FALSE	FALSE	3.27629561766153	1	TRUE
"DHX8"	FALSE	FALSE	FALSE	19.2598787379246	1	TRUE
"DHX9"	FALSE	FALSE	FALSE	90.5973462192922	1	TRUE
"DIABLO"	FALSE	FALSE	FALSE	6.86205823695443	1	TRUE
"DIAPH1"	FALSE	FALSE	FALSE	57.5942056849827	1	TRUE
"DIAPH2"	FALSE	FALSE	FALSE	23.4713022535519	1	TRUE
"DIAPH3"	FALSE	FALSE	FALSE	15.5606387095928	1	TRUE
"DICER1"	FALSE	FALSE	FALSE	48.651694851144	1	TRUE
"DICER1-AS1"	FALSE	FALSE	FALSE	2.62378641746856	1	TRUE
"DIDO1"	FALSE	FALSE	FALSE	27.1252635448153	1	TRUE
"DIEXF"	FALSE	FALSE	FALSE	7.2226933779551	1	TRUE
"DIMT1"	FALSE	FALSE	FALSE	35.8395916628681	1	TRUE
"DIP2A"	FALSE	FALSE	TRUE	20.5572896415555	1	TRUE
"DIP2B"	FALSE	FALSE	FALSE	13.0620102470768	1	TRUE
"DIRC2"	FALSE	FALSE	FALSE	3.19553281961697	1	TRUE
"DIS3"	FALSE	FALSE	FALSE	37.6279280056372	1	TRUE
"DIS3L"	FALSE	FALSE	FALSE	19.7604618232861	1	TRUE
"DIS3L2"	FALSE	FALSE	FALSE	12.7427533980119	1	TRUE
"DISC1"	FALSE	FALSE	FALSE	6.9002017780377	1	TRUE
"DISP1"	FALSE	FALSE	FALSE	1.23451290583511	1	TRUE
"DIXDC1"	FALSE	FALSE	FALSE	1.98839334944154	1	TRUE
"DKC1"	FALSE	FALSE	FALSE	76.2763240187613	1	TRUE
"DLAT"	FALSE	FALSE	FALSE	18.4429842402279	1	TRUE
"DLC1"	FALSE	FALSE	FALSE	6.28918800387108	1	TRUE
"DLD"	FALSE	FALSE	FALSE	52.9715287739508	1	TRUE
"DLEU1"	FALSE	FALSE	FALSE	22.7096348360314	1	TRUE
"DLEU2"	FALSE	FALSE	FALSE	16.7699686812541	1	TRUE
"DLG1"	FALSE	FALSE	FALSE	31.5459708489389	1	TRUE
"DLG3"	FALSE	FALSE	FALSE	1.44611123073639	1	TRUE
"DLG4"	FALSE	FALSE	FALSE	3.30249421023775	1	TRUE
"DLG5"	FALSE	FALSE	FALSE	1.19695366241017	1	TRUE
"DLGAP1-AS1"	FALSE	FALSE	FALSE	4.7796310450996	1	TRUE
"DLGAP1-AS2"	FALSE	FALSE	FALSE	1.22997970148981	1	TRUE
"DLGAP3"	FALSE	FALSE	FALSE	1.71467651192224	1	TRUE
"DLGAP4"	FALSE	FALSE	FALSE	9.9328567350527	1	TRUE
"DLGAP5"	FALSE	FALSE	FALSE	49.8764778222198	1	TRUE
"DLK1"	FALSE	TRUE	TRUE	1.92854184320253	1	TRUE
"DLST"	FALSE	FALSE	FALSE	23.0651042606497	1	TRUE
"DMAP1"	FALSE	FALSE	FALSE	21.9258274121659	1	TRUE
"DMC1"	FALSE	FALSE	FALSE	7.33669391275287	1	TRUE
"DMPK"	FALSE	FALSE	FALSE	1.36145346054374	1	TRUE
"DMTF1"	FALSE	FALSE	FALSE	24.482695175839	1	TRUE
"DMTN"	FALSE	FALSE	FALSE	32.5270815787527	1	TRUE
"DMWD"	FALSE	FALSE	FALSE	2.2604479926879	1	TRUE
"DMXL1"	FALSE	FALSE	FALSE	33.4905936241308	1	TRUE
"DMXL2"	FALSE	FALSE	FALSE	20.4568569381227	1	TRUE
"DNA2"	FALSE	FALSE	FALSE	7.7800996546601	1	TRUE
"DNAAF1"	FALSE	FALSE	FALSE	2.01224708196471	1	TRUE
"DNAAF2"	FALSE	FALSE	FALSE	29.5031778905706	1	TRUE
"DNAAF3"	FALSE	FALSE	FALSE	1.50224945117702	1	TRUE
"DNAAF5"	FALSE	FALSE	FALSE	8.63239304789414	1	TRUE
"DNAH1"	FALSE	FALSE	FALSE	2.5604918401496	1	TRUE
"DNAH11"	FALSE	FALSE	FALSE	1.18498148578409	1	TRUE
"DNAH14"	FALSE	FALSE	FALSE	7.52013675486909	1	TRUE
"DNAH8"	FALSE	FALSE	FALSE	1.24657972137889	1	TRUE
"DNAJA1"	FALSE	FALSE	FALSE	198.886407160285	1	TRUE
"DNAJA2"	FALSE	FALSE	FALSE	44.7292780961444	1	TRUE
"DNAJA3"	FALSE	TRUE	TRUE	14.7146873165202	1	TRUE
"DNAJA4"	FALSE	FALSE	FALSE	34.3809397052114	1	TRUE
"DNAJB1"	FALSE	FALSE	FALSE	71.1988802824422	1	TRUE
"DNAJB11"	FALSE	TRUE	FALSE	70.8962775009635	1	TRUE
"DNAJB12"	FALSE	FALSE	FALSE	24.4996667825406	1	TRUE
"DNAJB14"	FALSE	FALSE	FALSE	43.3301124189404	1	TRUE
"DNAJB2"	FALSE	FALSE	FALSE	12.383446394003	1	TRUE
"DNAJB4"	FALSE	FALSE	FALSE	8.27525142753263	1	TRUE
"DNAJB5"	FALSE	FALSE	FALSE	1.9649493579373	1	TRUE
"DNAJB6"	FALSE	FALSE	FALSE	144.922235694116	1	TRUE
"DNAJB9"	FALSE	FALSE	FALSE	50.2232530391437	1	TRUE
"DNAJC1"	FALSE	FALSE	FALSE	64.6740692933034	1	TRUE
"DNAJC10"	FALSE	FALSE	FALSE	50.6320778195512	1	TRUE
"DNAJC11"	FALSE	FALSE	FALSE	13.0729449978447	1	TRUE
"DNAJC12"	FALSE	FALSE	FALSE	7.93350997463588	1	TRUE
"DNAJC13"	FALSE	FALSE	FALSE	25.3281239523899	1	TRUE
"DNAJC14"	FALSE	FALSE	FALSE	10.3304301353494	1	TRUE
"DNAJC15"	FALSE	FALSE	FALSE	94.2042118853664	1	TRUE
"DNAJC16"	FALSE	FALSE	FALSE	9.15231162193943	1	TRUE
"DNAJC17"	FALSE	FALSE	FALSE	12.1997255295651	1	TRUE
"DNAJC18"	FALSE	FALSE	FALSE	3.96791202361997	1	TRUE
"DNAJC19"	FALSE	FALSE	FALSE	87.3050118356597	1	TRUE
"DNAJC2"	FALSE	FALSE	FALSE	63.5545242362034	1	TRUE
"DNAJC21"	FALSE	FALSE	FALSE	35.9191064823979	1	TRUE
"DNAJC24"	FALSE	FALSE	FALSE	11.9186884845545	1	TRUE
"DNAJC25"	FALSE	FALSE	FALSE	10.2925642710368	1	TRUE
"DNAJC27"	FALSE	FALSE	FALSE	6.54660839279361	1	TRUE
"DNAJC27-AS1"	FALSE	FALSE	FALSE	3.52352845180278	1	TRUE
"DNAJC28"	FALSE	FALSE	FALSE	1.25695718909238	1	TRUE
"DNAJC3"	FALSE	FALSE	FALSE	62.7413180807462	1	TRUE
"DNAJC3-AS1"	FALSE	FALSE	FALSE	3.94025096794049	1	TRUE
"DNAJC30"	FALSE	FALSE	FALSE	10.5969956458004	1	TRUE
"DNAJC4"	FALSE	FALSE	FALSE	48.6325656952939	1	TRUE
"DNAJC5"	FALSE	FALSE	FALSE	11.9081767929807	1	TRUE
"DNAJC5B"	FALSE	FALSE	FALSE	1.2194119298261	1	TRUE
"DNAJC6"	FALSE	FALSE	FALSE	5.95917156215897	1	TRUE
"DNAJC7"	FALSE	FALSE	FALSE	100.983161981282	1	TRUE
"DNAJC8"	FALSE	FALSE	FALSE	171.383479879654	1	TRUE
"DNAJC9"	FALSE	FALSE	FALSE	139.115782469004	1	TRUE
"DNAJC9-AS1"	FALSE	FALSE	FALSE	1.71553622073694	1	TRUE
"DNAL1"	FALSE	FALSE	FALSE	7.96467335526928	1	TRUE
"DNAL4"	FALSE	FALSE	FALSE	7.66610592363681	1	TRUE
"DNASE1"	FALSE	FALSE	FALSE	6.7316371996666	1	TRUE
"DNASE1L1"	FALSE	FALSE	FALSE	8.97109529775321	1	TRUE
"DNASE1L3"	FALSE	FALSE	FALSE	8.77345336870925	1	TRUE
"DNASE2"	FALSE	FALSE	FALSE	17.455331754536	1	TRUE
"DND1"	FALSE	FALSE	FALSE	2.27238151846405	1	TRUE
"DNHD1"	FALSE	FALSE	FALSE	2.19679024873133	1	TRUE
"DNLZ"	FALSE	FALSE	FALSE	3.81306380524868	1	TRUE
"DNM1L"	FALSE	FALSE	FALSE	53.1415616574278	1	TRUE
"DNM2"	FALSE	FALSE	FALSE	25.7660488036598	1	TRUE
"DNM3"	FALSE	FALSE	FALSE	2.48883987404736	1	TRUE
"DNMBP"	FALSE	FALSE	FALSE	2.61029165472948	1	TRUE
"DNMT1"	FALSE	FALSE	FALSE	104.433391072184	1	TRUE
"DNMT3A"	FALSE	FALSE	FALSE	24.7565036177218	1	TRUE
"DNMT3B"	FALSE	FALSE	FALSE	4.81087739065064	1	TRUE
"DNPEP"	FALSE	FALSE	FALSE	30.0206868581627	1	TRUE
"DNPH1"	FALSE	FALSE	FALSE	85.9621626730919	1	TRUE
"DNTT"	FALSE	FALSE	FALSE	82.887463354544	1	TRUE
"DNTTIP1"	FALSE	FALSE	FALSE	23.5395375178279	1	TRUE
"DNTTIP2"	FALSE	FALSE	FALSE	103.957408634885	1	TRUE
"DOCK1"	FALSE	FALSE	FALSE	3.9118182403147	1	TRUE
"DOCK10"	FALSE	FALSE	FALSE	25.8611055131734	1	TRUE
"DOCK11"	FALSE	FALSE	FALSE	31.1979537549535	1	TRUE
"DOCK2"	FALSE	FALSE	FALSE	48.7371131428457	1	TRUE
"DOCK5"	FALSE	FALSE	FALSE	22.8481391483645	1	TRUE
"DOCK7"	FALSE	FALSE	FALSE	6.96571985608977	1	TRUE
"DOCK8"	FALSE	FALSE	FALSE	59.8067440687089	1	TRUE
"DOCK9"	FALSE	FALSE	FALSE	2.84041457130921	1	TRUE
"DOHH"	FALSE	FALSE	FALSE	12.2527845636417	1	TRUE
"DOK1"	FALSE	FALSE	FALSE	11.1666102150143	1	TRUE
"DOK2"	FALSE	FALSE	FALSE	33.0386316279409	1	TRUE
"DOK3"	FALSE	FALSE	FALSE	13.6987712847199	1	TRUE
"DOK4"	FALSE	FALSE	FALSE	2.01362314757303	1	TRUE
"DOLK"	FALSE	FALSE	FALSE	1.92902857995442	1	TRUE
"DOLPP1"	FALSE	FALSE	FALSE	6.37057260238088	1	TRUE
"DONSON"	FALSE	FALSE	FALSE	13.3690018703229	1	TRUE
"DOPEY1"	FALSE	FALSE	FALSE	5.79582651218216	1	TRUE
"DOPEY2"	FALSE	FALSE	FALSE	9.8848522793783	1	TRUE
"DOT1L"	FALSE	FALSE	FALSE	10.9225128280233	1	TRUE
"DPAGT1"	FALSE	FALSE	FALSE	10.2394941462285	1	TRUE
"DPCD"	FALSE	FALSE	FALSE	13.2244405882971	1	TRUE
"DPEP2"	FALSE	FALSE	FALSE	12.868012593509	1	TRUE
"DPEP3"	FALSE	FALSE	FALSE	1.35295211203065	1	TRUE
"DPF1"	FALSE	FALSE	FALSE	1.66457292621495	1	TRUE
"DPF2"	FALSE	FALSE	FALSE	21.2986295700234	1	TRUE
"DPF3"	FALSE	FALSE	FALSE	2.78444663043976	1	TRUE
"DPH1"	FALSE	FALSE	FALSE	1.6535056801883	1	TRUE
"DPH2"	FALSE	FALSE	FALSE	10.8378311535094	1	TRUE
"DPH3"	FALSE	FALSE	FALSE	33.3487821630607	1	TRUE
"DPH5"	FALSE	FALSE	FALSE	26.9974434940634	1	TRUE
"DPH6"	FALSE	FALSE	FALSE	10.874801392799	1	TRUE
"DPH7"	FALSE	FALSE	FALSE	13.2008410988738	1	TRUE
"DPM1"	FALSE	FALSE	FALSE	66.5958862594844	1	TRUE
"DPM2"	FALSE	FALSE	FALSE	43.9559420638902	1	TRUE
"DPM3"	FALSE	FALSE	FALSE	64.4927063232997	1	TRUE
"DPP3"	FALSE	FALSE	FALSE	15.7162617274921	1	TRUE
"DPP4"	FALSE	FALSE	TRUE	5.23323196336502	1	TRUE
"DPP6"	FALSE	FALSE	FALSE	1.32070471672216	1	TRUE
"DPP7"	FALSE	FALSE	FALSE	97.4564855182451	1	TRUE
"DPP8"	FALSE	FALSE	FALSE	30.8756123230522	1	TRUE
"DPP9"	FALSE	FALSE	FALSE	15.5029329446587	1	TRUE
"DPPA4"	FALSE	FALSE	FALSE	16.0158329299273	1	TRUE
"DPY19L1"	FALSE	FALSE	FALSE	7.18405931612063	1	TRUE
"DPY19L2"	FALSE	FALSE	FALSE	4.66290456697601	1	TRUE
"DPY19L3"	FALSE	FALSE	FALSE	5.91596209131875	1	TRUE
"DPY19L4"	FALSE	FALSE	FALSE	11.0636478521843	1	TRUE
"DPY30"	FALSE	FALSE	FALSE	79.1174311611389	1	TRUE
"DPYD"	FALSE	FALSE	FALSE	19.5559805342619	1	TRUE
"DPYSL2"	FALSE	FALSE	FALSE	55.7607042488736	1	TRUE
"DPYSL3"	FALSE	FALSE	FALSE	1.48593029009751	1	TRUE
"DR1"	FALSE	FALSE	FALSE	49.653000781782	1	TRUE
"DRAM1"	FALSE	FALSE	FALSE	16.6995477385095	1	TRUE
"DRAM2"	FALSE	FALSE	FALSE	51.4960630146765	1	TRUE
"DRAP1"	FALSE	FALSE	FALSE	169.351827262194	1	TRUE
"DRC3"	FALSE	FALSE	FALSE	2.92508104875379	1	TRUE
"DRG1"	FALSE	FALSE	FALSE	37.9629087098575	1	TRUE
"DRG2"	FALSE	FALSE	FALSE	18.8318019152683	1	TRUE
"DROSHA"	FALSE	FALSE	FALSE	12.7045356835978	1	TRUE
"DSC2"	FALSE	TRUE	FALSE	2.06458339497724	1	TRUE
"DSCC1"	FALSE	FALSE	FALSE	15.2704503501196	1	TRUE
"DSCR3"	FALSE	FALSE	FALSE	19.7860956010477	1	TRUE
"DSE"	FALSE	FALSE	FALSE	75.216558471175	1	TRUE
"DSEL"	FALSE	FALSE	FALSE	1.99094530697193	1	TRUE
"DSG2"	FALSE	FALSE	TRUE	4.2302666325747	1	TRUE
"DSN1"	FALSE	FALSE	FALSE	20.5088313378112	1	TRUE
"DST"	FALSE	FALSE	FALSE	23.6706956805474	1	TRUE
"DSTN"	FALSE	FALSE	FALSE	128.247781463948	1	TRUE
"DSTYK"	FALSE	FALSE	FALSE	15.8278175987963	1	TRUE
"DTD1"	FALSE	FALSE	FALSE	40.6305572122807	1	TRUE
"DTD2"	FALSE	FALSE	FALSE	12.4418775239775	1	TRUE
"DTL"	FALSE	FALSE	FALSE	21.4524880949122	1	TRUE
"DTNA"	FALSE	FALSE	FALSE	1.05934213431313	1	TRUE
"DTNB"	FALSE	FALSE	FALSE	6.01592592066345	1	TRUE
"DTNBP1"	FALSE	FALSE	FALSE	20.2790369852539	1	TRUE
"DTWD1"	FALSE	FALSE	FALSE	23.5558171965588	1	TRUE
"DTWD2"	FALSE	FALSE	FALSE	4.2032631935305	1	TRUE
"DTX1"	FALSE	FALSE	FALSE	1.56091575586263	1	TRUE
"DTX2"	FALSE	FALSE	FALSE	3.57376737368692	1	TRUE
"DTX3"	FALSE	FALSE	FALSE	4.16611614955683	1	TRUE
"DTX3L"	FALSE	FALSE	FALSE	25.7852019547696	1	TRUE
"DTX4"	FALSE	FALSE	FALSE	2.69596161434968	1	TRUE
"DTYMK"	FALSE	FALSE	FALSE	62.3154375446808	1	TRUE
"DUBR"	FALSE	FALSE	FALSE	1.57418503720437	1	TRUE
"DUOX1"	FALSE	FALSE	FALSE	3.06927541774968	1	TRUE
"DUS1L"	FALSE	FALSE	FALSE	16.8330143942997	1	TRUE
"DUS2"	FALSE	FALSE	FALSE	5.80948621694998	1	TRUE
"DUS3L"	FALSE	FALSE	FALSE	17.035740241689	1	TRUE
"DUS4L"	FALSE	FALSE	FALSE	6.10620635793521	1	TRUE
"DUSP1"	FALSE	FALSE	FALSE	698.322774738975	1	TRUE
"DUSP10"	FALSE	FALSE	FALSE	18.3371406197979	1	TRUE
"DUSP11"	FALSE	FALSE	FALSE	22.6485429764292	1	TRUE
"DUSP12"	FALSE	FALSE	FALSE	20.5024603378599	1	TRUE
"DUSP14"	FALSE	FALSE	FALSE	6.3676381926822	1	TRUE
"DUSP16"	FALSE	FALSE	FALSE	3.94768349811113	1	TRUE
"DUSP18"	FALSE	TRUE	FALSE	5.57933517279375	1	TRUE
"DUSP19"	FALSE	FALSE	FALSE	1.79354275435139	1	TRUE
"DUSP2"	FALSE	FALSE	FALSE	92.1176319707987	1	TRUE
"DUSP22"	FALSE	FALSE	FALSE	27.9517339522579	1	TRUE
"DUSP23"	FALSE	FALSE	FALSE	47.8214624555674	1	TRUE
"DUSP28"	FALSE	FALSE	FALSE	11.3365309396977	1	TRUE
"DUSP3"	FALSE	FALSE	FALSE	17.3233257798346	1	TRUE
"DUSP4"	FALSE	FALSE	FALSE	4.95860907669941	1	TRUE
"DUSP5"	FALSE	FALSE	FALSE	11.0233944919294	1	TRUE
"DUSP6"	FALSE	FALSE	FALSE	50.8414239254454	1	TRUE
"DUSP7"	FALSE	FALSE	FALSE	8.03638808599063	1	TRUE
"DUT"	FALSE	FALSE	FALSE	438.044211005221	1	TRUE
"DVL1"	FALSE	FALSE	FALSE	3.15708407536582	1	TRUE
"DVL2"	FALSE	FALSE	FALSE	14.3211614635768	1	TRUE
"DVL3"	FALSE	FALSE	FALSE	9.9103951974571	1	TRUE
"DXO"	FALSE	FALSE	FALSE	9.50764492684391	1	TRUE
"DYM"	FALSE	TRUE	FALSE	20.5599642523617	1	TRUE
"DYNC1H1"	FALSE	FALSE	FALSE	50.4703377145526	1	TRUE
"DYNC1I2"	FALSE	FALSE	FALSE	79.3690492432593	1	TRUE
"DYNC1LI1"	FALSE	FALSE	FALSE	44.2363543863836	1	TRUE
"DYNC1LI2"	FALSE	FALSE	FALSE	22.8627708237198	1	TRUE
"DYNC2H1"	FALSE	FALSE	FALSE	2.27524792005166	1	TRUE
"DYNC2LI1"	FALSE	FALSE	FALSE	10.13509926337	1	TRUE
"DYNLL1"	FALSE	FALSE	FALSE	271.750279086991	1	TRUE
"DYNLL2"	FALSE	FALSE	FALSE	22.3301164340808	1	TRUE
"DYNLRB1"	FALSE	FALSE	FALSE	86.0851066329589	1	TRUE
"DYNLT1"	FALSE	FALSE	FALSE	68.9816879906208	1	TRUE
"DYNLT3"	FALSE	FALSE	FALSE	25.3276974444385	1	TRUE
"DYRK1A"	FALSE	FALSE	FALSE	28.8969912145014	1	TRUE
"DYRK1B"	FALSE	FALSE	FALSE	5.41401330887144	1	TRUE
"DYRK2"	FALSE	FALSE	FALSE	11.8200776109906	1	TRUE
"DYRK3"	FALSE	FALSE	FALSE	5.3847075113405	1	TRUE
"DYRK4"	FALSE	FALSE	FALSE	17.1099911981046	1	TRUE
"DYSF"	FALSE	FALSE	TRUE	2.37967230153702	1	TRUE
